****** Levels
  0.3107  0.2754  0.3069  0.4550  0.5712  0.6218  0.5997  0.5037  0.3341  0.1090
 -0.0960 -0.2162 -0.1478  0.1407  0.4195  0.6276  0.7430  0.7585  0.6782  0.5134
  0.0847 -0.0509 -0.1081 -0.1606 -0.1781 -0.1705 -0.1340 -0.0857 -0.0463 -0.0283
 -0.0662 -0.6395 -1.5652 -2.0965
  17  49   1    171      0      0      0   2.438E-19   0.000E+00
 -0.0597 -0.0403 -0.0209 -0.0144 -0.0080 -0.0015  0.0049  0.0114  0.0179  0.0243
  0.0308  0.0373  0.0437  0.0502  0.0631  0.0696  0.0761  0.0825  0.0890  0.0955
  0.1084  0.1213  0.1278  0.1407  0.1472  0.1666  0.2442  0.3089  0.3541  0.3606
  0.3735  0.3800  0.3864  0.3929  0.3994  0.4058  0.4123  0.4188  0.4252  0.4317
  0.4382  0.4446  0.4511  0.4576  0.4640  0.4705  0.4770  0.4834  0.4899  0.5158
  0.5222  0.5287  0.5352  0.5416  0.5481  0.5546  0.5610  0.5675  0.5740  0.5804
  0.5934  0.5998  0.6063  0.6128  0.6257  0.6322  0.6451  0.6968  0.9490  1.1236
  1.3455
 -0.7556 -0.6110 -0.3640 -0.2549 -0.1197  0.0406  0.2342  0.4503  0.6406  0.7665
  0.8018  0.7412  0.5864  0.3780 -0.0084  0.0248  0.2206  0.3727  0.4435  0.4379
  0.3578  0.3652  0.3531  0.2933  0.2753  0.2570  0.0891 -0.0184 -0.0487  0.0225
  0.2137  0.3697  0.4931  0.5398  0.5053  0.3796  0.2313  0.2096  0.2042  0.2189
  0.4252  0.5920  0.6806  0.6757  0.5766  0.3764  0.1328 -0.1379 -0.3365 -0.0680
  0.1024  0.3031  0.4497  0.5463  0.5948  0.6080  0.5829  0.5229  0.4342  0.3235
  0.0786 -0.0204 -0.0764 -0.0897 -0.0703 -0.0687 -0.0935 -0.2591 -1.0092 -1.5504
 -2.2183
  18  49   1    182      0      0      0   1.359E-19   0.000E+00
 -0.0634 -0.0569 -0.0504 -0.0440 -0.0375 -0.0310 -0.0246 -0.0181 -0.0116 -0.0052
  0.0013  0.0078  0.0142  0.0207  0.0272  0.0336  0.0401  0.0465  0.0530  0.0595
  0.0659  0.0724  0.0789  0.0853  0.0918  0.0983  0.1047  0.1112  0.1177  0.1241
  0.1306  0.1371  0.1435  0.1500  0.1565  0.1629  0.1694  0.1759  0.2276  0.2341
  0.3052  0.3569  0.3634  0.4086  0.4151  0.4216  0.4474  0.4539  0.4604  0.4668
  0.4733  0.4798  0.4862  0.4927  0.4992  0.5056  0.5121  0.5250  0.5315  0.5444
  0.5509  0.5574  0.5638  0.5703  0.5768  0.5832  0.5897  0.5962  0.6026  0.6091
  0.6156  0.6220  0.6350  0.6414  0.6479  0.6608  0.6738  0.7319  0.8419  0.9841
  1.2040  1.4024
 -2.1792 -2.2582 -2.3621 -2.4799 -2.4780 -2.0857 -1.5090 -1.0038 -0.6116 -0.3268
 -0.1282  0.0198  0.1540  0.2777  0.3608  0.3716  0.2948  0.1263 -0.1250 -0.4093
 -0.5424 -0.4062 -0.1952 -0.0390  0.0433  0.0691  0.0814  0.1192  0.1694  0.1887
  0.1536  0.0719 -0.0236 -0.0887 -0.0908 -0.0303  0.0609  0.1193  0.1716  0.1699
 -0.0158 -0.1708 -0.1612  0.0245 -0.0156 -0.0956  0.5387  0.8086  0.9992  1.0855
  1.0713  0.9634  0.7698  0.5181  0.2390  0.0149 -0.1799 -0.2900 -0.2910 -0.0933
  0.0317  0.1268  0.1737  0.1796  0.1475  0.0939  0.0594  0.0854  0.1544  0.2108
  0.2195  0.1826  0.0644  0.0225 -0.0013 -0.0129 -0.0219 -0.1586 -0.4670 -0.8822
 -1.5519 -2.1495
  19  49   1    167      0      0      0   3.997E-19   0.000E+00
 -0.0633 -0.0439 -0.0245 -0.0180 -0.0051  0.0014  0.0079  0.0208  0.0273  0.0337
  0.0402  0.0467  0.0531  0.0661  0.0725  0.0790  0.0855  0.0919  0.0984  0.1049
  0.1113  0.1178  0.1307  0.2213  0.2794  0.3506  0.3958  0.4023  0.4282  0.4346
  0.4411  0.4476  0.4540  0.4670  0.4734  0.4799  0.4864  0.4928  0.4993  0.5058
  0.5122  0.5187  0.5252  0.5316  0.5381  0.5446  0.5510  0.5575  0.5640  0.5704
  0.5769  0.5834  0.5898  0.5963  0.6028  0.6092  0.6221  0.6351  0.6480  0.6739
  0.7515  0.8485  0.9455  0.9778  1.0424  1.0812  1.4277
 -0.2408 -0.1403  0.0278  0.0939  0.2602  0.3120  0.3177  0.2563  0.2483  0.2516
  0.2266  0.1515  0.0436 -0.0121 -0.0128  0.0424  0.0779  0.0820  0.0577  0.0169
 -0.0121 -0.0316 -0.0359 -0.2118 -0.3297 -0.4929 -0.6033 -0.6083 -0.4531 -0.4450
 -0.4796 -0.5443 -0.5526 -0.3759 -0.1793  0.1151  0.3351  0.4550  0.4744  0.3982
  0.2359  0.0161 -0.1572 -0.2481 -0.1045  0.1278  0.3320  0.4642  0.5084  0.4645
  0.3415  0.1596 -0.0452 -0.2234 -0.3420 -0.4142 -0.5097 -0.5829 -0.6211 -0.6601
 -0.8277 -1.0902 -1.3430 -1.4308 -1.6442 -1.7721 -2.8102
  20  49   1    169      0      0      0   2.051E-19   0.000E+00
 -0.0636 -0.0506 -0.0183 -0.0118 -0.0054  0.0011  0.0076  0.0140  0.0205  0.0269
  0.0334  0.0399  0.0463  0.0528  0.0593  0.0657  0.0722  0.0787  0.0851  0.0916
  0.0981  0.1045  0.1110  0.1175  0.1239  0.1304  0.1369  0.1498  0.1563  0.1757
  0.2403  0.3567  0.3955  0.4084  0.4214  0.4278  0.4343  0.4408  0.4472  0.4537
  0.4602  0.4666  0.4731  0.4796  0.4860  0.4925  0.4990  0.5054  0.5248  0.5507
  0.5572  0.5636  0.5701  0.5766  0.5830  0.5895  0.5960  0.6024  0.6089  0.6154
  0.6218  0.6283  0.6412  0.6477  0.6800  0.7059  0.9516  1.1456  1.3601
 -1.0988 -0.8920 -0.4211 -0.3047 -0.1605  0.0455  0.3129  0.5894  0.8117  0.9450
  0.9826  0.9224  0.7665  0.5206  0.2056 -0.0555 -0.0499  0.1784  0.3847  0.4998
  0.5177  0.4558  0.3593  0.2977  0.2934  0.3047  0.2952  0.2429  0.2276  0.2149
  0.0295 -0.3225 -0.4264 -0.4049 -0.3769 -0.3453 -0.3005 -0.2374 -0.0797  0.2026
  0.4957  0.7275  0.8619  0.8934  0.8245  0.6565  0.3961  0.0836 -0.7025  1.0798
  1.4455  1.6967  1.8435  1.8769  1.8028  1.6282  1.3585  0.9994  0.5869  0.1976
 -0.0293 -0.0822 -0.0512 -0.0454 -0.1030 -0.1658 -0.9174 -1.5248 -2.1703
  21  49   1    168      0      0      0   1.543E-19   0.000E+00
 -0.0650 -0.0391 -0.0068 -0.0003  0.0062  0.0126  0.0191  0.0256  0.0320  0.0385
  0.0450  0.0514  0.0579  0.0644  0.0773  0.0838  0.0902  0.0967  0.1032  0.1161
  0.1226  0.1290  0.1355  0.1549  0.2260  0.3230  0.3941  0.4006  0.4071  0.4135
  0.4200  0.4265  0.4394  0.4459  0.4523  0.4588  0.4653  0.4717  0.4782  0.4847
  0.4911  0.4976  0.5105  0.5170  0.5364  0.5429  0.5493  0.5558  0.5623  0.5687
  0.5752  0.5817  0.5881  0.5946  0.6011  0.6075  0.6140  0.6204  0.6334  0.6463
